Trials,Size Response (bytes),Time,Average Latency (ms),Num Packets Transferred
100,1,309.69999999925494,3.0969999999925495,0.000016276041666666666
100,4,286.6000000014901,2.866000000014901,0.00006510416666666667
100,16,326.8999999985099,3.2689999999850987,0.00026041666666666666
100,63,263,2.63,0.001025390625
100,251,339.19999999925494,3.3919999999925494,0.0040852864583333336
100,1000,947.4000000022352,9.474000000022352,0.016276041666666668
100,3981,269.19999999925494,2.6919999999925492,0.064794921875
100,15849,784.5999999977648,7.845999999977648,0.257958984375
100,63096,2339.60000000149,23.3960000000149,1.026953125
100,251189,7571,75.71,4.088362630208334
200,1,2869.7000000029802,14.348500000014901,0.000016276041666666666
200,4,547.1000000014901,2.7355000000074505,0.00006510416666666667
200,16,558.5,2.7925,0.00026041666666666666
200,63,586.2000000029802,2.931000000014901,0.001025390625
200,251,583.8999999985099,2.9194999999925493,0.0040852864583333336
200,1000,489.0999999977648,2.445499999988824,0.016276041666666668
200,3981,754.5,3.7725,0.064794921875
200,15849,1322.6000000014901,6.6130000000074505,0.257958984375
200,63096,4850.199999999255,24.250999999996274,1.026953125
200,251189,17536.10000000149,87.68050000000746,4.088362630208334
300,1,1309.5999999977648,4.365333333325883,0.000016276041666666666
300,4,729,2.43,0.00006510416666666667
300,16,1428.5,4.761666666666667,0.00026041666666666666
300,63,754.7000000029802,2.515666666676601,0.001025390625
300,251,1797.6000000014901,5.992000000004967,0.0040852864583333336
300,1000,805.2999999970198,2.684333333323399,0.016276041666666668
300,3981,889,2.9633333333333334,0.064794921875
300,15849,1936.7999999970198,6.455999999990066,0.257958984375
300,63096,9201.800000000745,30.67266666666915,1.026953125
300,251189,25922.39999999851,86.40799999999503,4.088362630208334
400,1,2001.5999999977648,5.003999999994412,0.000016276041666666666
400,4,1634.6000000014901,4.086500000003725,0.00006510416666666667
400,16,931.6999999992549,2.3292499999981375,0.00026041666666666666
400,63,977.1000000014901,2.442750000003725,0.001025390625
400,251,1126,2.815,0.0040852864583333336
400,1000,1077.6000000014901,2.6940000000037254,0.016276041666666668
400,3981,1291.9000000022352,3.229750000005588,0.064794921875
400,15849,3280.099999997765,8.200249999994412,0.257958984375
400,63096,9955.5,24.88875,1.026953125
400,251189,37048.800000000745,92.62200000000186,4.088362630208334
