Size (bytes),Size (readable),Time (ms),mb/s
1200000,1.14 MB,1280.60,0.9370607527721339
1200000,1.14 MB,1353.90,0.8863283846665228
1200000,1.14 MB,1389.80,0.8634335875665635
1200000,1.14 MB,1335.00,0.898876404494382
1200000,1.14 MB,1367.20,0.8777062609713395
1250000,1.19 MB,1343.90,0.9301287298162106
1250000,1.19 MB,1323.00,0.9448223733938019
1250000,1.19 MB,1355.90,0.9218968950512416
1250000,1.19 MB,1388.30,0.9003817618670392
1250000,1.19 MB,1458.80,0.8568686591719119
1300000,1.24 MB,1373.30,0.9466249180805238
1300000,1.24 MB,1347.80,0.9645347974477009
1300000,1.24 MB,1339.00,0.970873786407767
1300000,1.24 MB,1334.80,0.9739286784537095
1300000,1.24 MB,1564.00,0.8312020460358056
1350000,1.29 MB,1469.40,0.9187423438138052
1350000,1.29 MB,1488.20,0.9071361376159225
1350000,1.29 MB,1503.20,0.8980840872804787
1350000,1.29 MB,1487.10,0.9078071414161846
1350000,1.29 MB,1502.20,0.8986819331646848
1400000,1.34 MB,1464.10,0.9562188375110762
1400000,1.34 MB,1522.10,0.9197818802969371
1400000,1.34 MB,1581.00,0.8855154965211891
1400000,1.34 MB,1590.90,0.8800050286001827
1400000,1.34 MB,1607.10,0.8711343413601951
1450000,1.38 MB,1559.40,0.9298448121072068
1450000,1.38 MB,1540.80,0.9410695742471159
1450000,1.38 MB,1619.20,0.8955039525691635
1450000,1.38 MB,1541.10,0.9408863798585213
1450000,1.38 MB,1599.20,0.9067033516758313
1500000,1.43 MB,1542.70,0.9723212549426624
1500000,1.43 MB,1627.20,0.9218289085545657
1500000,1.43 MB,1609.80,0.931792769288117
1500000,1.43 MB,1578.80,0.9500886749430016
1500000,1.43 MB,1530.40,0.9801359121798446
1550000,1.48 MB,1579.70,0.981198961828188
1550000,1.48 MB,1571.70,0.9861932938855943
1550000,1.48 MB,1598.60,0.9695983985987527
1550000,1.48 MB,1578.80,0.9817582974411018
1550000,1.48 MB,1584.60,0.9781648365518255
1600000,1.53 MB,1687.20,0.9483167377904155
1600000,1.53 MB,1788.90,0.8944043825814921
1600000,1.53 MB,1637.50,0.9770992366412213
1600000,1.53 MB,1652.30,0.9683471524541616
1600000,1.53 MB,1629.10,0.9821373764655471
1650000,1.57 MB,1748.20,0.943827937306938
1650000,1.57 MB,1709.50,0.9651945013161743
1650000,1.57 MB,1739.90,0.9483303638140314
1650000,1.57 MB,1749.70,0.9430188032234035
1650000,1.57 MB,1728.80,0.9544192503470358
1700000,1.62 MB,1730.70,0.9822615126827229
1700000,1.62 MB,1761.60,0.9650317892824832
1700000,1.62 MB,1737.30,0.9785299027226221
1700000,1.62 MB,1732.10,0.9814675827030575
1700000,1.62 MB,1782.40,0.9537701974865537
1750000,1.67 MB,1855.40,0.9431928425137615
1750000,1.67 MB,1791.80,0.9766715035159921
1750000,1.67 MB,1767.50,0.9900990099009901
1750000,1.67 MB,1823.00,0.9599561162918266
1750000,1.67 MB,1806.40,0.968777679362255
1800000,1.72 MB,1796.00,1.0022271714922049
1800000,1.72 MB,1973.60,0.912038913660327
1800000,1.72 MB,1811.50,0.9936516698868341
1800000,1.72 MB,1829.20,0.9840367373715536
1800000,1.72 MB,1783.80,1.009081735620592
1850000,1.76 MB,2072.90,0.8924694871918468
1850000,1.76 MB,1903.50,0.9718938796952982
1850000,1.76 MB,1857.20,0.9961231962093412
1850000,1.76 MB,1818.10,1.0175457895605433
1850000,1.76 MB,1849.30,1.000378521602775
1900000,1.81 MB,2096.50,0.9062723586930599
1900000,1.81 MB,1883.50,1.008760286700292
1900000,1.81 MB,1854.50,1.0245349150714478
1900000,1.81 MB,1945.90,0.976411943059755
1900000,1.81 MB,1878.40,1.011499148211231
1950000,1.86 MB,2142.30,0.9102366615320032
1950000,1.86 MB,1990.50,0.9796533534287868
1950000,1.86 MB,1996.70,0.9766114088245549
1950000,1.86 MB,1931.50,1.009578048149107
1950000,1.86 MB,1989.30,0.9802443070426841
2000000,1.91 MB,1941.40,1.030184403008157
2000000,1.91 MB,2054.90,0.9732833714535877
2000000,1.91 MB,2092.60,0.9557488292076949
2000000,1.91 MB,1998.50,1.0007505629221916
2000000,1.91 MB,2170.60,0.9214042200313376
2050000,1.96 MB,2062.00,0.9941804073714839
2050000,1.96 MB,2137.60,0.9590194610778547
