Trials,Size Response (bytes),Time,Average Latency (ms),Num Packets Transferred
100,1,3198.4000000000233,31.984000000000233,0.000016276041666666666
100,4,3183.0999999999767,31.83099999999977,0.00006510416666666667
100,16,3271.600000000093,32.71600000000093,0.00026041666666666666
100,63,3179,31.79,0.001025390625
100,251,3276.1999999999534,32.76199999999953,0.0040852864583333336
100,1000,3193,31.93,0.016276041666666668
100,3981,3241.5999999999767,32.41599999999977,0.064794921875
100,15849,3185.9000000000233,31.859000000000233,0.257958984375
100,63096,3287.29999999993,32.8729999999993,1.026953125
100,251189,3236.100000000093,32.36100000000093,4.088362630208334
200,1,6398.29999999993,31.99149999999965,0.000016276041666666666
200,4,6369.900000000023,31.849500000000116,0.00006510416666666667
200,16,6416.099999999977,32.08049999999989,0.00026041666666666666
200,63,6447.800000000047,32.23900000000023,0.001025390625
200,251,6523.800000000047,32.619000000000234,0.0040852864583333336
200,1000,6355,31.775,0.016276041666666668
200,3981,6399.699999999953,31.998499999999765,0.064794921875
200,15849,6250.300000000047,31.251500000000235,0.257958984375
200,63096,6338.199999999953,31.690999999999768,1.026953125
200,251189,6789.899999999907,33.94949999999953,4.088362630208334
300,1,10147.5,33.825,0.000016276041666666666
300,4,9762.899999999907,32.54299999999969,0.00006510416666666667
300,16,9516.199999999953,31.72066666666651,0.00026041666666666666
300,63,9580.40000000014,31.934666666667134,0.001025390625
300,251,9438.59999999986,31.461999999999534,0.0040852864583333336
300,1000,9515.300000000047,31.717666666666823,0.016276041666666668
300,3981,9486.199999999953,31.620666666666512,0.064794921875
300,15849,9498.5,31.661666666666665,0.257958984375
300,63096,9597.199999999953,31.990666666666513,1.026953125
300,251189,9687.800000000047,32.292666666666825,4.088362630208334
400,1,12558.59999999986,31.39649999999965,0.000016276041666666666
400,4,12612,31.53,0.00006510416666666667
400,16,12649.300000000047,31.623250000000116,0.00026041666666666666
400,63,12602.700000000186,31.506750000000466,0.001025390625
400,251,12741,31.8525,0.0040852864583333336
400,1000,12620.09999999986,31.55024999999965,0.016276041666666668
400,3981,12646,31.615,0.064794921875
400,15849,12832.90000000014,32.08225000000035,0.257958984375
400,63096,12760.800000000047,31.902000000000115,1.026953125
400,251189,13231.09999999986,33.077749999999654,4.088362630208334
