Trials,Size Response (bytes),Time,Average Latency (ms),Num Packets Transferred
100,1,292,2.92,0.000016276041666666666
100,4,314,3.14,0.00006510416666666667
100,16,315.60000000009313,3.1560000000009314,0.00026041666666666666
100,63,311,3.11,0.001025390625
100,251,290.60000000009313,2.9060000000009314,0.0040852864583333336
100,1000,250.70000000018626,2.5070000000018626,0.016276041666666668
100,3981,272.1999999997206,2.721999999997206,0.064794921875
100,15849,273.10000000009313,2.731000000000931,0.257958984375
100,63096,297.70000000018626,2.977000000001863,1.026953125
100,251189,391.6999999997206,3.916999999997206,4.088362630208334
200,1,504.59999999962747,2.522999999998137,0.000016276041666666666
200,4,497.20000000018626,2.4860000000009315,0.00006510416666666667
200,16,466.60000000009313,2.3330000000004656,0.00026041666666666666
200,63,426.10000000009313,2.1305000000004655,0.001025390625
200,251,452.3000000002794,2.261500000001397,0.0040852864583333336
200,1000,419.8000000002794,2.099000000001397,0.016276041666666668
200,3981,538.5999999996275,2.6929999999981376,0.064794921875
200,15849,439.79999999981374,2.1989999999990686,0.257958984375
200,63096,405.3000000002794,2.026500000001397,1.026953125
200,251189,540.3000000002794,2.701500000001397,4.088362630208334
