Size (bytes),Size (readable),Time (ms),mb/s
1200000,1.14 MB,669.70,1.7918470957065251
1200000,1.14 MB,659.00,1.8209408194233687
1250000,1.19 MB,636.50,1.9638648860958365
1250000,1.19 MB,651.80,1.917766185955378
1250000,1.19 MB,637.90,1.9595547891793694
1250000,1.19 MB,703.40,1.777082740957361
1250000,1.19 MB,627.00,1.9936204146730463
1300000,1.24 MB,648.00,2.006172839506173
1300000,1.24 MB,650.60,1.9981555486967955
1300000,1.24 MB,634.70,2.048211753574753
1300000,1.24 MB,652.50,1.9923371647509578
1300000,1.24 MB,672.10,1.9342359767634378
1350000,1.29 MB,688.10,1.9619241389078026
1350000,1.29 MB,710.40,1.9003378378617544
1350000,1.29 MB,702.60,1.9214346712374788
1350000,1.29 MB,741.30,1.8211250505941283
1350000,1.29 MB,732.30,1.8435067595322874
1400000,1.34 MB,756.40,1.8508725542260023
1400000,1.34 MB,688.80,2.032520325212046
1400000,1.34 MB,750.00,1.8666666666666667
1400000,1.34 MB,770.40,1.8172377985672994
1400000,1.34 MB,749.00,1.8691588785046729
1450000,1.38 MB,724.60,2.001104057427446
1450000,1.38 MB,727.60,1.9928532160691017
1450000,1.38 MB,745.00,1.9463087248322148
1450000,1.38 MB,723.40,2.004423555457452
1450000,1.38 MB,715.00,2.027972027972028
1500000,1.43 MB,716.40,2.093802345041206
1500000,1.43 MB,783.30,1.914975105294487
1500000,1.43 MB,746.90,2.0083009773971825
1500000,1.43 MB,757.40,1.9804594665806647
1500000,1.43 MB,742.20,2.021018593362944
1550000,1.48 MB,773.80,2.003101576642504
1550000,1.48 MB,819.70,1.8909357082134217
1550000,1.48 MB,760.00,2.039473684210526
1550000,1.48 MB,780.20,1.9866700846240488
1550000,1.48 MB,742.30,2.0881045399518023
1600000,1.53 MB,797.40,2.0065211938651117
1600000,1.53 MB,794.60,2.013591744288953
1600000,1.53 MB,778.60,2.054970459776043
1600000,1.53 MB,794.00,2.0151133501259446
1600000,1.53 MB,790.90,2.023011758740602
1650000,1.57 MB,869.80,1.8969878132969114
1650000,1.57 MB,821.50,2.0085209981740717
1650000,1.57 MB,835.70,1.974392724654919
1650000,1.57 MB,794.80,2.0759939607137046
1650000,1.57 MB,833.60,1.979366602701293
1700000,1.62 MB,816.20,2.0828228375322135
1700000,1.62 MB,819.30,2.0749420236485596
1700000,1.62 MB,814.50,2.087170042971148
1700000,1.62 MB,804.70,2.1125885423452018
1700000,1.62 MB,817.00,2.08078335373317
1750000,1.67 MB,805.50,2.1725636250775917
1750000,1.67 MB,838.60,2.0868113522685885
1750000,1.67 MB,864.80,2.023589269202163
1750000,1.67 MB,835.60,2.0943034945099126
1750000,1.67 MB,816.40,2.1435570798862873
1800000,1.72 MB,840.20,2.1423470602161574
1800000,1.72 MB,841.30,2.139545940775579
1800000,1.72 MB,812.40,2.2156573116935125
1800000,1.72 MB,869.00,2.0713463751438437
1800000,1.72 MB,850.80,2.1156558533219383
1850000,1.76 MB,876.50,2.110667427267541
1850000,1.76 MB,888.40,2.0823953174106125
1850000,1.76 MB,903.70,2.0471395374503696
1850000,1.76 MB,916.70,2.018108432414078
1850000,1.76 MB,874.00,2.116704805491991
1900000,1.81 MB,893.30,2.1269450352696055
1900000,1.81 MB,902.20,2.105963201057109
1900000,1.81 MB,891.20,2.1319569120215958
1900000,1.81 MB,904.10,2.1015374405278298
1900000,1.81 MB,887.70,2.1403627351510885
1950000,1.86 MB,926.30,2.105149519600857
1950000,1.86 MB,943.40,2.0669917320200124
1950000,1.86 MB,939.70,2.0751303607468508
1950000,1.86 MB,966.40,2.017798013232588
1950000,1.86 MB,972.60,2.0049352251819355
2000000,1.91 MB,912.90,2.1908204622488134
2000000,1.91 MB,918.10,2.1784119377115614
2000000,1.91 MB,915.70,2.184121437144797
2000000,1.91 MB,929.50,2.1516944593867673
2000000,1.91 MB,953.20,2.0981955518516706
2050000,1.96 MB,957.20,2.1416631843141776
2050000,1.96 MB,918.60,2.231656869163185
