Trials,Size Response (bytes),Time,Average Latency (ms),Num Packets Transferred
100,1,296.6000000014901,2.966000000014901,0.000016276041666666666
100,4,278.80000000074506,2.7880000000074507,0.00006510416666666667
100,16,272.8999999985099,2.7289999999850987,0.00026041666666666666
100,63,319.5999999977648,3.1959999999776483,0.001025390625
100,251,260.69999999925494,2.6069999999925493,0.0040852864583333336
100,1000,279.80000000074506,2.7980000000074505,0.016276041666666668
100,3981,518.5,5.185,0.064794921875
100,15849,979.2000000029802,9.792000000029802,0.257958984375
100,63096,2320.60000000149,23.2060000000149,1.026953125
100,251189,8837,88.37,4.088362630208334
200,1,1786.5,8.9325,0.000016276041666666666
200,4,620.8999999985099,3.1044999999925493,0.00006510416666666667
200,16,592.6999999992549,2.963499999996275,0.00026041666666666666
200,63,548.1999999992549,2.7409999999962746,0.001025390625
200,251,521.5999999977648,2.607999999988824,0.0040852864583333336
200,1000,535.6999999992549,2.6784999999962746,0.016276041666666668
200,3981,553.1999999992549,2.7659999999962745,0.064794921875
200,15849,1574.1000000014901,7.870500000007451,0.257958984375
200,63096,4869.5,24.3475,1.026953125
200,251189,17344.699999999255,86.72349999999628,4.088362630208334
300,1,2543.5,8.478333333333333,0.000016276041666666666
300,4,771.1999999992549,2.570666666664183,0.00006510416666666667
300,16,1096,3.6533333333333333,0.00026041666666666666
300,63,794.8000000007451,2.6493333333358167,0.001025390625
300,251,774.2999999970198,2.5809999999900657,0.0040852864583333336
300,1000,836.8999999985099,2.7896666666616996,0.016276041666666668
300,3981,870.4000000022352,2.901333333340784,0.064794921875
300,15849,2960.89999999851,9.869666666661699,0.257958984375
300,63096,7482.199999999255,24.940666666664182,1.026953125
300,251189,29210.39999999851,97.36799999999504,4.088362630208334
400,1,2283.7999999970198,5.709499999992549,0.000016276041666666666
400,4,1171.800000000745,2.9295000000018625,0.00006510416666666667
400,16,1100,2.75,0.00026041666666666666
400,63,1072.5,2.68125,0.001025390625
400,251,1098.0999999977648,2.745249999994412,0.0040852864583333336
400,1000,1140.699999999255,2.8517499999981375,0.016276041666666668
400,3981,1092.199999999255,2.730499999998137,0.064794921875
400,15849,3315.39999999851,8.288499999996274,0.257958984375
400,63096,10446,26.115,1.026953125
400,251189,37642.800000000745,94.10700000000186,4.088362630208334
500,1,2737.800000000745,5.47560000000149,0.000016276041666666666
500,4,1406.699999999255,2.8133999999985098,0.00006510416666666667
500,16,1369.5,2.739,0.00026041666666666666
500,63,1404.5,2.809,0.001025390625
500,251,1285.9000000022352,2.5718000000044703,0.0040852864583333336
500,1000,1377.0999999977648,2.75419999999553,0.016276041666666668
500,3981,1433.7999999970198,2.8675999999940394,0.064794921875
500,15849,4227.60000000149,8.45520000000298,0.257958984375
500,63096,12570.699999999255,25.14139999999851,1.026953125
500,251189,48428.5,96.857,4.088362630208334
600,1,2721.800000000745,4.536333333334575,0.000016276041666666666
600,4,1627.3999999985099,2.7123333333308497,0.00006510416666666667
600,16,1885,3.1416666666666666,0.00026041666666666666
600,63,1519.0999999977648,2.531833333329608,0.001025390625
600,251,1705.2999999970198,2.8421666666617,0.0040852864583333336
600,1000,1739.800000000745,2.8996666666679083,0.016276041666666668
600,3981,2016.199999999255,3.3603333333320915,0.064794921875
600,15849,4730.199999999255,7.883666666665425,0.257958984375
600,63096,15300.29999999702,25.500499999995032,1.026953125
600,251189,56953.699999999255,94.9228333333321,4.088362630208334
