Trials,Size Response (bytes),Time,Average Latency (ms),Num Packets Transferred
100,63,265.59999999403954,2.6559999999403954,0.001025390625
100,251,238.29999999701977,2.3829999999701976,0.0040852864583333336
100,1000,244.79999999701977,2.4479999999701976,0.016276041666666668
100,3981,498.5,4.985,0.064794921875
100,15849,1334.2999999970198,13.342999999970198,0.257958984375
100,63096,4477,44.77,1.026953125
100,251189,16021.09999999404,160.21099999994038,4.088362630208334
125,63,368.90000000596046,2.9512000000476837,0.001025390625
125,251,327.6000000089407,2.6208000000715255,0.0040852864583333336
125,1000,382.5,3.06,0.016276041666666668
125,3981,488,3.904,0.064794921875
125,15849,1650,13.2,0.257958984375
125,63096,5159.20000000298,41.27360000002384,1.026953125
125,251189,19469.89999999106,155.75919999992848,4.088362630208334
150,63,379.5,2.53,0.001025390625
150,251,309.5,2.0633333333333335,0.0040852864583333336
150,1000,431.29999999701977,2.875333333313465,0.016276041666666668
150,3981,618.5999999940395,4.1239999999602635,0.064794921875
150,15849,1829.5,12.196666666666667,0.257958984375
150,63096,6342.9000000059605,42.286000000039735,1.026953125
150,251189,22821,152.14,4.088362630208334
175,63,607.4000000059605,3.4708571428912025,0.001025390625
175,251,350.59999999403954,2.0034285713945117,0.0040852864583333336
175,1000,455.59999999403954,2.603428571394512,0.016276041666666668
175,3981,708,4.045714285714285,0.064794921875
175,15849,1974.7999999970198,11.284571428554399,0.257958984375
175,63096,7530,43.02857142857143,1.026953125
175,251189,24179.29999999702,138.16742857141153,4.088362630208334
200,63,1321.7000000029802,6.608500000014901,0.001025390625
200,251,431.80000001192093,2.1590000000596046,0.0040852864583333336
200,1000,521.0999999940395,2.6054999999701978,0.016276041666666668
200,3981,629,3.145,0.064794921875
200,15849,2363.1000000089407,11.815500000044704,0.257958984375
200,63096,7678.699999988079,38.393499999940396,1.026953125
200,251189,30270.59999999404,151.3529999999702,4.088362630208334
225,63,1215.7999999970198,5.40355555554231,0.001025390625
225,251,485.70000000298023,2.1586666666799124,0.0040852864583333336
225,1000,1318.8999999910593,5.861777777738041,0.016276041666666668
225,3981,980.3999999910593,4.357333333293597,0.064794921875
225,15849,2280.8999999910593,10.137333333293597,0.257958984375
225,63096,9278.59999999404,41.23822222219573,1.026953125
225,251189,34221.20000000298,152.09422222223546,4.088362630208334
250,63,828.5999999940395,3.314399999976158,0.001025390625
250,251,474.8999999910593,1.8995999999642372,0.0040852864583333336
250,1000,611.1000000089407,2.444400000035763,0.016276041666666668
250,3981,918.7000000029802,3.674800000011921,0.064794921875
250,15849,2859.2000000029802,11.436800000011921,0.257958984375
250,63096,9714.40000000596,38.857600000023844,1.026953125
250,251189,38597,154.388,4.088362630208334
275,63,1008.8999999910593,3.668727272694761,0.001025390625
275,251,568.6000000089407,2.0676363636688753,0.0040852864583333336
275,1000,639.5,2.3254545454545457,0.016276041666666668
275,3981,1993.4000000059605,7.248727272748948,0.064794921875
275,15849,2789.9000000059605,10.145090909112584,0.257958984375
275,63096,10004.70000000298,36.38072727273811,1.026953125
275,251189,41736.20000000298,151.76800000001083,4.088362630208334
300,63,717.4000000059605,2.3913333333532014,0.001025390625
300,251,632.0999999940395,2.1069999999801317,0.0040852864583333336
300,1000,682.0999999940395,2.2736666666467986,0.016276041666666668
300,3981,1236.5,4.121666666666667,0.064794921875
300,15849,3450.4000000059605,11.501333333353202,0.257958984375
300,63096,11454.39999999106,38.181333333303535,1.026953125
300,251189,46939.40000000596,156.46466666668653,4.088362630208334
325,63,625.5,1.9246153846153846,0.001025390625
325,251,1399.9000000059605,4.307384615402955,0.0040852864583333336
325,1000,743,2.286153846153846,0.016276041666666668
325,3981,1141.1000000089407,3.511076923104433,0.064794921875
325,15849,3476.2999999970198,10.696307692298522,0.257958984375
325,63096,12532.59999999404,38.561846153827815,1.026953125
325,251189,49626.39999999106,152.6966153845879,4.088362630208334
350,63,800.5,2.287142857142857,0.001025390625
350,251,725.7000000029802,2.0734285714370864,0.0040852864583333336
350,1000,833.7000000029802,2.382000000008515,0.016276041666666668
350,3981,1283.9000000059605,3.668285714302744,0.064794921875
350,15849,3912.5,11.178571428571429,0.257958984375
350,63096,13181.70000000298,37.66200000000852,1.026953125
350,251189,54932.70000000298,156.95057142857993,4.088362630208334
375,63,1341.5999999940395,3.5775999999841055,0.001025390625
375,251,1603,4.274666666666667,0.0040852864583333336
375,1000,834.2999999970198,2.2247999999920527,0.016276041666666668
375,3981,2133.2000000029802,5.68853333334128,0.064794921875
375,15849,3920.9000000059605,10.455733333349228,0.257958984375
375,63096,14663.40000000596,39.1024000000159,1.026953125
375,251189,58321,155.52266666666668,4.088362630208334
400,63,853.4000000059605,2.133500000014901,0.001025390625
400,251,901,2.2525,0.0040852864583333336
400,1000,1937.5999999940395,4.8439999999850984,0.016276041666666668
400,3981,1465.7999999970198,3.6644999999925494,0.064794921875
400,15849,4139.0999999940395,10.3477499999851,0.257958984375
400,63096,16830.20000000298,42.07550000000745,1.026953125
400,251189,59693.09999999404,149.2327499999851,4.088362630208334
